val,"{'mae': 0.00018473717500455678, 'rmse': 0.0002123753074556589}","{'mae': 0.005214343778789043, 'rmse': 0.009402903728187084}"
train,"{'mae': 0.0002464387216605246, 'rmse': 0.000310690636979416}","{'mae': 0.005093286279588938, 'rmse': 0.008740869350731373}"
val,"{'mae': 0.0003437596606090665, 'rmse': 0.0003581342753022909}","{'mae': 0.005486360751092434, 'rmse': 0.0097249960526824}"
train,"{'mae': 0.00032831935095600784, 'rmse': 0.00040270882891491055}","{'mae': 0.0054029072634875774, 'rmse': 0.009120474569499493}"
val,"{'mae': 0.00040596385952085257, 'rmse': 0.0004327408387325704}","{'mae': 0.006077339872717857, 'rmse': 0.010333988815546036}"
train,"{'mae': 0.0002985782048199326, 'rmse': 0.0003633977903518826}","{'mae': 0.005397510714828968, 'rmse': 0.009168454445898533}"
val,"{'mae': 0.0004536874475888908, 'rmse': 0.0004731085791718215}","{'mae': 0.0056873769499361515, 'rmse': 0.009892232716083527}"
train,"{'mae': 0.0006728626904077828, 'rmse': 0.0008340403437614441}","{'mae': 0.00608030054718256, 'rmse': 0.010171527974307537}"
val,"{'mae': 0.00118827389087528, 'rmse': 0.0012016273103654385}","{'mae': 0.005948404781520367, 'rmse': 0.010181802324950695}"
train,"{'mae': 0.000552202167455107, 'rmse': 0.0006507762591354549}","{'mae': 0.005800914019346237, 'rmse': 0.009814796969294548}"
val,"{'mae': 0.0001824257633415982, 'rmse': 0.0002193350374000147}","{'mae': 0.005915806163102388, 'rmse': 0.010384990833699703}"
train,"{'mae': 0.0003077283618040383, 'rmse': 0.0003855023824144155}","{'mae': 0.005561825819313526, 'rmse': 0.00938849151134491}"
val,"{'mae': 0.0003483634500298649, 'rmse': 0.0003681834496092051}","{'mae': 0.005551570560783148, 'rmse': 0.009749007411301136}"
train,"{'mae': 0.0005831230082549155, 'rmse': 0.0007046529208309948}","{'mae': 0.005240678787231445, 'rmse': 0.008865821175277233}"
val,"{'mae': 0.000613670505117625, 'rmse': 0.0006251545855775476}","{'mae': 0.005426821298897266, 'rmse': 0.009498697705566883}"
train,"{'mae': 0.0005959297413937747, 'rmse': 0.0007501880754716694}","{'mae': 0.00553097715601325, 'rmse': 0.009330769069492817}"
val,"{'mae': 0.00011283205822110176, 'rmse': 0.00014112501230556518}","{'mae': 0.0056172520853579044, 'rmse': 0.009640752337872982}"
train,"{'mae': 0.0005026838625781238, 'rmse': 0.000593630422372371}","{'mae': 0.005356714595109224, 'rmse': 0.00903529953211546}"
val,"{'mae': 0.00010679658589651808, 'rmse': 0.0001352173276245594}","{'mae': 0.0057680350728333, 'rmse': 0.009792840108275414}"
train,"{'mae': 0.0003550635010469705, 'rmse': 0.00045462307753041387}","{'mae': 0.0056234439834952354, 'rmse': 0.00940677709877491}"
val,"{'mae': 0.0007369652157649398, 'rmse': 0.0007529737195000052}","{'mae': 0.005512661766260862, 'rmse': 0.009599658660590649}"
train,"{'mae': 0.000434779969509691, 'rmse': 0.0005341492942534387}","{'mae': 0.005451973062008619, 'rmse': 0.00932962354272604}"
val,"{'mae': 0.0003691695455927402, 'rmse': 0.00039503019070252776}","{'mae': 0.00533550838008523, 'rmse': 0.009499375708401203}"
train,"{'mae': 0.00030572456307709217, 'rmse': 0.0003922648902516812}","{'mae': 0.0053587439469993114, 'rmse': 0.009191978722810745}"
val,"{'mae': 0.00018227408872917295, 'rmse': 0.00022897451708558947}","{'mae': 0.006320474203675985, 'rmse': 0.01057653408497572}"
train,"{'mae': 0.0003311638138256967, 'rmse': 0.0004026064125355333}","{'mae': 0.005998278968036175, 'rmse': 0.010025925934314728}"
val,"{'mae': 0.0002705958904698491, 'rmse': 0.0003496855788398534}","{'mae': 0.00616907374933362, 'rmse': 0.01050968561321497}"
train,"{'mae': 0.00032516891951672733, 'rmse': 0.00040529717807658017}","{'mae': 0.005867443513125181, 'rmse': 0.010006261058151722}"
val,"{'mae': 0.000303294655168429, 'rmse': 0.0003234895702917129}","{'mae': 0.0052649579010903835, 'rmse': 0.009400022216141224}"
train,"{'mae': 0.000565298949368298, 'rmse': 0.0006613453151658177}","{'mae': 0.005466117057949305, 'rmse': 0.009215358644723892}"
val,"{'mae': 0.0003708386793732643, 'rmse': 0.00041219068225473166}","{'mae': 0.005552813410758972, 'rmse': 0.009628304280340672}"
train,"{'mae': 0.0003998707397840917, 'rmse': 0.0005165657494217157}","{'mae': 0.005555279087275267, 'rmse': 0.009412387385964394}"
val,"{'mae': 0.00026046356651932, 'rmse': 0.00029992181225679815}","{'mae': 0.005355173721909523, 'rmse': 0.009746797382831573}"
train,"{'mae': 0.0002970814530272037, 'rmse': 0.0003664531686808914}","{'mae': 0.00525257084518671, 'rmse': 0.00890417117625475}"
val,"{'mae': 0.00022662033734377474, 'rmse': 0.00025457327137701213}","{'mae': 0.00578137906268239, 'rmse': 0.009874853305518627}"
train,"{'mae': 0.0004458966723177582, 'rmse': 0.0005700838519260287}","{'mae': 0.005492012947797775, 'rmse': 0.009332682006061077}"
val,"{'mae': 0.0005073850625194609, 'rmse': 0.0005403303075581789}","{'mae': 0.005653551314026117, 'rmse': 0.010067536495625973}"
train,"{'mae': 0.00041105420677922666, 'rmse': 0.0005055476794950664}","{'mae': 0.0053471764549613, 'rmse': 0.009096208959817886}"
val,"{'mae': 0.000772211526054889, 'rmse': 0.0007786349160596728}","{'mae': 0.005245676729828119, 'rmse': 0.009201613254845142}"
train,"{'mae': 0.00039002392441034317, 'rmse': 0.00047699097194708884}","{'mae': 0.005064583383500576, 'rmse': 0.008684977889060974}"
val,"{'mae': 0.00025884443311952055, 'rmse': 0.00028572246083058417}","{'mae': 0.005144138354808092, 'rmse': 0.009114240296185017}"
train,"{'mae': 0.00030319509096443653, 'rmse': 0.000369128305464983}","{'mae': 0.005288385786116123, 'rmse': 0.009107105433940887}"
val,"{'mae': 9.537063306197524e-05, 'rmse': 0.00012075488484697416}","{'mae': 0.005582528188824654, 'rmse': 0.009606239385902882}"
train,"{'mae': 0.0005694337305612862, 'rmse': 0.0006768324528820813}","{'mae': 0.005130321718752384, 'rmse': 0.008807118982076645}"
val,"{'mae': 0.0002442234253976494, 'rmse': 0.00026641436852514744}","{'mae': 0.005537060555070639, 'rmse': 0.00962145533412695}"
train,"{'mae': 0.00030794230406172574, 'rmse': 0.00037524662911891937}","{'mae': 0.005608707200735807, 'rmse': 0.0096619026735425}"
val,"{'mae': 0.0004504482203628868, 'rmse': 0.0004699376004282385}","{'mae': 0.005204454530030489, 'rmse': 0.00912583526223898}"
train,"{'mae': 0.0002690689580049366, 'rmse': 0.00032736125285737216}","{'mae': 0.005134657956659794, 'rmse': 0.00869876891374588}"
val,"{'mae': 0.00029563697171397507, 'rmse': 0.0003294402558822185}","{'mae': 0.005118661560118198, 'rmse': 0.009130551479756832}"
train,"{'mae': 0.00028694322099909186, 'rmse': 0.0003831424983218312}","{'mae': 0.005092212930321693, 'rmse': 0.008727550506591797}"
val,"{'mae': 0.00027775755734182894, 'rmse': 0.00029919607914052904}","{'mae': 0.005388137884438038, 'rmse': 0.009645518846809864}"
train,"{'mae': 0.0006640853243879974, 'rmse': 0.0007882268400862813}","{'mae': 0.005404507741332054, 'rmse': 0.009157689288258553}"
val,"{'mae': 0.0010122850071638823, 'rmse': 0.00102337752468884}","{'mae': 0.005026147235184908, 'rmse': 0.009017258882522583}"
train,"{'mae': 0.0003092641127295792, 'rmse': 0.00040455537964589894}","{'mae': 0.004998107440769672, 'rmse': 0.00852438434958458}"
val,"{'mae': 0.0002071890194201842, 'rmse': 0.0002323613443877548}","{'mae': 0.004985485691577196, 'rmse': 0.00890605803579092}"
train,"{'mae': 0.00020990580378565937, 'rmse': 0.00026642114971764386}","{'mae': 0.004902329295873642, 'rmse': 0.008418685756623745}"
val,"{'mae': 0.0008341795182786882, 'rmse': 0.0008426117128692567}","{'mae': 0.004952514544129372, 'rmse': 0.00887390598654747}"
train,"{'mae': 0.00046205290709622204, 'rmse': 0.0005430179298855364}","{'mae': 0.004882032051682472, 'rmse': 0.00845402106642723}"
val,"{'mae': 7.800106686772779e-05, 'rmse': 9.744830458657816e-05}","{'mae': 0.004933706950396299, 'rmse': 0.008753315545618534}"
train,"{'mae': 0.0004571111348923296, 'rmse': 0.0005335424211807549}","{'mae': 0.00468483055010438, 'rmse': 0.008050140924751759}"
val,"{'mae': 0.0005523142754100263, 'rmse': 0.0005699559696950018}","{'mae': 0.0051840306259691715, 'rmse': 0.009315244853496552}"
train,"{'mae': 0.0005465340218506753, 'rmse': 0.0006647567497566342}","{'mae': 0.00509328069165349, 'rmse': 0.008639972656965256}"
val,"{'mae': 0.00020506494911387563, 'rmse': 0.0002374932955717668}","{'mae': 0.005231828894466162, 'rmse': 0.009144038893282413}"
train,"{'mae': 0.00024481964646838605, 'rmse': 0.0003030554798897356}","{'mae': 0.004908106289803982, 'rmse': 0.008400538004934788}"
val,"{'mae': 0.0006153617287054658, 'rmse': 0.0006267246208153665}","{'mae': 0.005017170216888189, 'rmse': 0.008867870084941387}"
train,"{'mae': 0.00023065379355102777, 'rmse': 0.0002832231402862817}","{'mae': 0.004853865597397089, 'rmse': 0.008422473445534706}"
val,"{'mae': 0.0006089662201702595, 'rmse': 0.0006282753893174231}","{'mae': 0.005070921499282122, 'rmse': 0.009698688983917236}"
train,"{'mae': 0.00028683041455224156, 'rmse': 0.00035865255631506443}","{'mae': 0.004793991334736347, 'rmse': 0.008244375698268414}"
val,"{'mae': 0.00019463594071567059, 'rmse': 0.00022754227393306792}","{'mae': 0.004862665664404631, 'rmse': 0.008568837307393551}"
train,"{'mae': 0.0003865958424285054, 'rmse': 0.0004713215457741171}","{'mae': 0.0050408923998475075, 'rmse': 0.008535951375961304}"
val,"{'mae': 0.0007505129324272275, 'rmse': 0.0007585330167785287}","{'mae': 0.00508104357868433, 'rmse': 0.008929714560508728}"
train,"{'mae': 0.0005157813429832458, 'rmse': 0.0006739207892678678}","{'mae': 0.004778429865837097, 'rmse': 0.00816881563514471}"
val,"{'mae': 0.00035652771475724876, 'rmse': 0.0003901510208379477}","{'mae': 0.005105247255414724, 'rmse': 0.009012711234390736}"
train,"{'mae': 0.00022126417024992406, 'rmse': 0.000277026672847569}","{'mae': 0.00456920824944973, 'rmse': 0.007915064692497253}"
val,"{'mae': 0.00015777470252942294, 'rmse': 0.000216401502257213}","{'mae': 0.006123256403952837, 'rmse': 0.01074071042239666}"
train,"{'mae': 0.00031526904786005616, 'rmse': 0.0003847836051136255}","{'mae': 0.0051506212912499905, 'rmse': 0.008775653317570686}"
val,"{'mae': 0.00020755775040015578, 'rmse': 0.0002537948021199554}","{'mae': 0.005390452221035957, 'rmse': 0.00901041366159916}"
train,"{'mae': 0.00019592100579757243, 'rmse': 0.0002410191809758544}","{'mae': 0.004699308425188065, 'rmse': 0.007991241291165352}"
val,"{'mae': 0.00044725945917889476, 'rmse': 0.00046018854482099414}","{'mae': 0.005520726088434458, 'rmse': 0.009971236810088158}"
train,"{'mae': 0.00039247784297913313, 'rmse': 0.0004631032352335751}","{'mae': 0.004868169315159321, 'rmse': 0.008376184850931168}"
val,"{'mae': 0.0006164257065393031, 'rmse': 0.0006255662301555276}","{'mae': 0.004602459724992514, 'rmse': 0.008294644765555859}"
train,"{'mae': 0.0005955004598945379, 'rmse': 0.0006888186908327043}","{'mae': 0.0047254255041480064, 'rmse': 0.008097570389509201}"
val,"{'mae': 0.00012694332690443844, 'rmse': 0.00015986815560609102}","{'mae': 0.0049859508872032166, 'rmse': 0.00875559076666832}"
train,"{'mae': 0.00038582287379540503, 'rmse': 0.0004592383047565818}","{'mae': 0.0046862466260790825, 'rmse': 0.008015998639166355}"
val,"{'mae': 0.00019876088481396437, 'rmse': 0.00022776945843361318}","{'mae': 0.004632133524864912, 'rmse': 0.008306844159960747}"
train,"{'mae': 0.00027041113935410976, 'rmse': 0.00033398831146769226}","{'mae': 0.004488193430006504, 'rmse': 0.007753090467303991}"
val,"{'mae': 0.0003283665864728391, 'rmse': 0.00035926830605603755}","{'mae': 0.005296661518514156, 'rmse': 0.009534221142530441}"
train,"{'mae': 0.00026681795134209096, 'rmse': 0.00033078869455493987}","{'mae': 0.0048455120995640755, 'rmse': 0.008237022906541824}"
val,"{'mae': 0.0003728031297214329, 'rmse': 0.00038698778371326625}","{'mae': 0.004987019579857588, 'rmse': 0.008469567634165287}"
train,"{'mae': 0.0001798840385163203, 'rmse': 0.00022841595637146384}","{'mae': 0.00471804803237319, 'rmse': 0.008090398274362087}"
val,"{'mae': 0.00024138233857229352, 'rmse': 0.00028681152616627514}","{'mae': 0.0056843990460038185, 'rmse': 0.009505645371973515}"
train,"{'mae': 0.00033894969965331256, 'rmse': 0.00042568909702822566}","{'mae': 0.004644711501896381, 'rmse': 0.007973474450409412}"
val,"{'mae': 8.574500679969788e-05, 'rmse': 0.00010342462337575853}","{'mae': 0.004581593908369541, 'rmse': 0.008231785148382187}"
train,"{'mae': 0.0003123511851299554, 'rmse': 0.00038219947600737214}","{'mae': 0.00473400205373764, 'rmse': 0.008302923291921616}"
val,"{'mae': 6.0696031141560525e-05, 'rmse': 7.838317833375186e-05}","{'mae': 0.004797589965164661, 'rmse': 0.008813840337097645}"
train,"{'mae': 0.0003914336848538369, 'rmse': 0.00045913769281469285}","{'mae': 0.004633682314306498, 'rmse': 0.00802318099886179}"
val,"{'mae': 0.0006855514366179705, 'rmse': 0.0006969341775402427}","{'mae': 0.004602112341672182, 'rmse': 0.008284088224172592}"
train,"{'mae': 0.0003555364964995533, 'rmse': 0.0004338914295658469}","{'mae': 0.00459668505936861, 'rmse': 0.007855689153075218}"
val,"{'mae': 0.00012479508586693555, 'rmse': 0.00015091804380062968}","{'mae': 0.0043823313899338245, 'rmse': 0.007902883924543858}"
train,"{'mae': 0.0001567139261169359, 'rmse': 0.00020638186833821237}","{'mae': 0.004025632049888372, 'rmse': 0.007108563091605902}"
val,"{'mae': 0.00014988078328315169, 'rmse': 0.00016830510867293924}","{'mae': 0.004337788093835115, 'rmse': 0.007930289953947067}"
train,"{'mae': 0.00019375143165234476, 'rmse': 0.0002341485524084419}","{'mae': 0.004088721238076687, 'rmse': 0.007161280605942011}"
val,"{'mae': 0.00011031918256776407, 'rmse': 0.00012747637811116874}","{'mae': 0.004203139804303646, 'rmse': 0.00785387959331274}"
train,"{'mae': 0.00019706359307747334, 'rmse': 0.00023969417088665068}","{'mae': 0.004235986620187759, 'rmse': 0.007384055759757757}"
val,"{'mae': 7.304963219212368e-05, 'rmse': 9.053806570591405e-05}","{'mae': 0.00429533701390028, 'rmse': 0.00779556343331933}"
train,"{'mae': 0.00019147740385960788, 'rmse': 0.00024039555864874274}","{'mae': 0.004537651780992746, 'rmse': 0.007828457280993462}"
val,"{'mae': 0.00016529063577763736, 'rmse': 0.00020792683062609285}","{'mae': 0.0047032032161951065, 'rmse': 0.00837217178195715}"
train,"{'mae': 0.0002894509525503963, 'rmse': 0.00035155349178239703}","{'mae': 0.004734403919428587, 'rmse': 0.008083372376859188}"
val,"{'mae': 0.0005845350096933544, 'rmse': 0.0005957584362477064}","{'mae': 0.005293195601552725, 'rmse': 0.009204818867146969}"
train,"{'mae': 0.0003561581252142787, 'rmse': 0.00042200490133836865}","{'mae': 0.0044119395315647125, 'rmse': 0.007695542648434639}"
val,"{'mae': 0.0003845996980089694, 'rmse': 0.0003959073801524937}","{'mae': 0.004609684459865093, 'rmse': 0.008300118148326874}"
train,"{'mae': 0.0002149712818209082, 'rmse': 0.00026101229013875127}","{'mae': 0.004614901728928089, 'rmse': 0.007896287366747856}"
val,"{'mae': 0.0002747835824266076, 'rmse': 0.00034404831239953637}","{'mae': 0.004840141627937555, 'rmse': 0.008960580453276634}"
train,"{'mae': 0.0003655499604064971, 'rmse': 0.00047035448369570076}","{'mae': 0.004409747663885355, 'rmse': 0.0076621160842478275}"
val,"{'mae': 8.198462455766276e-05, 'rmse': 0.00010162299440708011}","{'mae': 0.004281039349734783, 'rmse': 0.007817494682967663}"
train,"{'mae': 0.0004535549960564822, 'rmse': 0.0005275863804854453}","{'mae': 0.004165935795754194, 'rmse': 0.007252812385559082}"
val,"{'mae': 0.00012986881483811885, 'rmse': 0.00016306183533743024}","{'mae': 0.004161022137850523, 'rmse': 0.0076835379004478455}"
train,"{'mae': 0.0003032793465536088, 'rmse': 0.00036898249527439475}","{'mae': 0.0044754366390407085, 'rmse': 0.007713709957897663}"
val,"{'mae': 0.00027014268562197685, 'rmse': 0.00029234017711132765}","{'mae': 0.004456103779375553, 'rmse': 0.007955530658364296}"
train,"{'mae': 0.000268565519945696, 'rmse': 0.00032182075665332377}","{'mae': 0.004240178037434816, 'rmse': 0.007346297614276409}"
val,"{'mae': 0.0004456461174413562, 'rmse': 0.00045466277515515685}","{'mae': 0.004388732835650444, 'rmse': 0.007848046720027924}"
train,"{'mae': 0.0002717959287110716, 'rmse': 0.00033731499570421875}","{'mae': 0.004735475406050682, 'rmse': 0.008210877887904644}"
val,"{'mae': 0.00033809730666689575, 'rmse': 0.0003746628062799573}","{'mae': 0.00518221128731966, 'rmse': 0.00883826706558466}"
train,"{'mae': 0.000468521990114823, 'rmse': 0.0005555968382395804}","{'mae': 0.004599086008965969, 'rmse': 0.007869584485888481}"
val,"{'mae': 0.0003086427750531584, 'rmse': 0.00032347068190574646}","{'mae': 0.004524196498095989, 'rmse': 0.008130199275910854}"
train,"{'mae': 0.00029131650808267295, 'rmse': 0.0003535712603479624}","{'mae': 0.004204672295600176, 'rmse': 0.007276520133018494}"
val,"{'mae': 0.00013890286209061742, 'rmse': 0.0001782462786650285}","{'mae': 0.00439045624807477, 'rmse': 0.007830239832401276}"
train,"{'mae': 0.0002552444057073444, 'rmse': 0.00031761726131662726}","{'mae': 0.004406771622598171, 'rmse': 0.007707253564149141}"
val,"{'mae': 0.00024273507006000727, 'rmse': 0.00026540254475548863}","{'mae': 0.004292983096092939, 'rmse': 0.007770580239593983}"
train,"{'mae': 0.0004918415797874331, 'rmse': 0.0005786523688584566}","{'mae': 0.004415647592395544, 'rmse': 0.0076708002015948296}"
val,"{'mae': 0.00029523615376092494, 'rmse': 0.00030978512950241566}","{'mae': 0.00437717093154788, 'rmse': 0.007942157797515392}"
train,"{'mae': 0.0004484178207349032, 'rmse': 0.0005471433978527784}","{'mae': 0.004314396530389786, 'rmse': 0.007470258045941591}"
val,"{'mae': 0.00035069510340690613, 'rmse': 0.0003936236316803843}","{'mae': 0.004248176235705614, 'rmse': 0.007777611259371042}"
train,"{'mae': 0.00024053700326476246, 'rmse': 0.00029476513736881316}","{'mae': 0.004060343839228153, 'rmse': 0.007095299661159515}"
val,"{'mae': 0.00010656935774022713, 'rmse': 0.00012425532622728497}","{'mae': 0.004397591110318899, 'rmse': 0.007885034196078777}"
train,"{'mae': 0.0001883168297354132, 'rmse': 0.00022945852833800018}","{'mae': 0.003993201069533825, 'rmse': 0.00693987961858511}"
val,"{'mae': 0.0002678742166608572, 'rmse': 0.00030965410405769944}","{'mae': 0.004086049273610115, 'rmse': 0.007445808500051498}"
train,"{'mae': 0.00024128254153765738, 'rmse': 0.0003262172394897789}","{'mae': 0.004241330083459616, 'rmse': 0.0073046307079494}"
val,"{'mae': 0.0001552642061142251, 'rmse': 0.000180585659109056}","{'mae': 0.004569520242512226, 'rmse': 0.007926302962005138}"
train,"{'mae': 0.00022419072047341615, 'rmse': 0.00027918597334064543}","{'mae': 0.0046219052746891975, 'rmse': 0.00806629378348589}"
val,"{'mae': 0.00014509462926071137, 'rmse': 0.00017229178047273308}","{'mae': 0.0054979403503239155, 'rmse': 0.009836244396865368}"
train,"{'mae': 0.0004692475777119398, 'rmse': 0.0005489019094966352}","{'mae': 0.004426754079759121, 'rmse': 0.007709851488471031}"
val,"{'mae': 0.0001182177074952051, 'rmse': 0.00013924138329457492}","{'mae': 0.004091784358024597, 'rmse': 0.0074160280637443066}"
train,"{'mae': 0.00034187600249424577, 'rmse': 0.00041701289592310786}","{'mae': 0.004095105919986963, 'rmse': 0.0071251122280955315}"
val,"{'mae': 0.00021246628602966666, 'rmse': 0.00022644357522949576}","{'mae': 0.004136091098189354, 'rmse': 0.007552591152489185}"
train,"{'mae': 0.0002222393814008683, 'rmse': 0.0002756890025921166}","{'mae': 0.0042756968177855015, 'rmse': 0.007455980405211449}"
val,"{'mae': 0.00014846850535832345, 'rmse': 0.00017709698295220733}","{'mae': 0.005266745574772358, 'rmse': 0.009095009416341782}"
train,"{'mae': 0.0002975334064103663, 'rmse': 0.0003490877279546112}","{'mae': 0.00403868081048131, 'rmse': 0.0070911129005253315}"
val,"{'mae': 0.0005498625687323511, 'rmse': 0.0005694474675692618}","{'mae': 0.004217108711600304, 'rmse': 0.00755844684317708}"
train,"{'mae': 0.00023211221559904516, 'rmse': 0.00028510286938399076}","{'mae': 0.004195546731352806, 'rmse': 0.007270541042089462}"
val,"{'mae': 0.000367745291441679, 'rmse': 0.0004210787592455745}","{'mae': 0.005246929824352264, 'rmse': 0.0098085543140769}"
train,"{'mae': 0.00034224335104227066, 'rmse': 0.00044284711475484073}","{'mae': 0.004226318094879389, 'rmse': 0.0073263016529381275}"
val,"{'mae': 0.00038522668182849884, 'rmse': 0.0003958754241466522}","{'mae': 0.004879227839410305, 'rmse': 0.008926630020141602}"
train,"{'mae': 0.0003084066556766629, 'rmse': 0.00037332327337935567}","{'mae': 0.0042672534473240376, 'rmse': 0.007467212621122599}"
val,"{'mae': 0.0005858767544850707, 'rmse': 0.0005985607276670635}","{'mae': 0.004543023649603128, 'rmse': 0.00815918855369091}"
train,"{'mae': 0.0002383803075645119, 'rmse': 0.0003004387835972011}","{'mae': 0.004356725607067347, 'rmse': 0.00751875014975667}"
val,"{'mae': 0.0006319911917671561, 'rmse': 0.0006484559271484613}","{'mae': 0.0047152223996818066, 'rmse': 0.008134319446980953}"
train,"{'mae': 0.000247974501689896, 'rmse': 0.0003107312659267336}","{'mae': 0.004239893518388271, 'rmse': 0.007383966818451881}"
val,"{'mae': 0.00039795678458176553, 'rmse': 0.0004156980139669031}","{'mae': 0.004905713256448507, 'rmse': 0.009447704069316387}"
train,"{'mae': 0.0004451530985534191, 'rmse': 0.0005218045553192496}","{'mae': 0.0041970317251980305, 'rmse': 0.007326614111661911}"
val,"{'mae': 9.956411668099463e-05, 'rmse': 0.00012835694360546768}","{'mae': 0.005092552863061428, 'rmse': 0.009719948284327984}"
train,"{'mae': 0.00023990741465240717, 'rmse': 0.0003036280977539718}","{'mae': 0.004333063028752804, 'rmse': 0.007576568517833948}"
val,"{'mae': 0.0005859725060872734, 'rmse': 0.0005998220294713974}","{'mae': 0.004508956801146269, 'rmse': 0.00826280377805233}"
train,"{'mae': 0.0002922653511632234, 'rmse': 0.00036427719169296324}","{'mae': 0.00410166010260582, 'rmse': 0.007049945183098316}"
val,"{'mae': 0.00039170056697912514, 'rmse': 0.0004193955974187702}","{'mae': 0.004907852038741112, 'rmse': 0.008672588504850864}"
train,"{'mae': 0.00030590154347009957, 'rmse': 0.00037086784141138196}","{'mae': 0.004197570029646158, 'rmse': 0.007280251942574978}"
val,"{'mae': 0.00018421180720906705, 'rmse': 0.0002190003579016775}","{'mae': 0.004171455278992653, 'rmse': 0.0076514603570103645}"
train,"{'mae': 0.0004898790502920747, 'rmse': 0.0005746436072513461}","{'mae': 0.004075611941516399, 'rmse': 0.007063809782266617}"
val,"{'mae': 0.0009700889931991696, 'rmse': 0.0009764997521415353}","{'mae': 0.003861655481159687, 'rmse': 0.007162631489336491}"
train,"{'mae': 0.00041875289753079414, 'rmse': 0.0005176613922230899}","{'mae': 0.003758554346859455, 'rmse': 0.006564535200595856}"
val,"{'mae': 0.0003890807565767318, 'rmse': 0.00041993873310275376}","{'mae': 0.004060391802340746, 'rmse': 0.007403952069580555}"
train,"{'mae': 0.00028314022347331047, 'rmse': 0.0003473651595413685}","{'mae': 0.0041502974927425385, 'rmse': 0.007247159723192453}"
val,"{'mae': 0.0001473524607717991, 'rmse': 0.00017453318287152797}","{'mae': 0.005371148698031902, 'rmse': 0.00964878499507904}"
train,"{'mae': 0.0002079126425087452, 'rmse': 0.00025501317577436566}","{'mae': 0.0046479301527142525, 'rmse': 0.008078395389020443}"
val,"{'mae': 0.000138585310196504, 'rmse': 0.00015920041187200695}","{'mae': 0.005035141948610544, 'rmse': 0.008421129547059536}"
train,"{'mae': 0.00022619923402089626, 'rmse': 0.00027113864780403674}","{'mae': 0.003884705947712064, 'rmse': 0.006791854277253151}"
val,"{'mae': 0.00012207006511744112, 'rmse': 0.0001504710817243904}","{'mae': 0.004216082859784365, 'rmse': 0.007944922894239426}"
train,"{'mae': 0.00022846186766400933, 'rmse': 0.00027888978365808725}","{'mae': 0.003729229560121894, 'rmse': 0.0065272096544504166}"
val,"{'mae': 0.00021651200950145721, 'rmse': 0.00023225793847814202}","{'mae': 0.003861925797536969, 'rmse': 0.0070867156609892845}"
train,"{'mae': 0.00028205144917592406, 'rmse': 0.00033685003290884197}","{'mae': 0.0040455968119204044, 'rmse': 0.007085501682013273}"
val,"{'mae': 0.00016728836635593325, 'rmse': 0.00020242902974132448}","{'mae': 0.004389320034533739, 'rmse': 0.007532977499067783}"
train,"{'mae': 0.0003999056061729789, 'rmse': 0.0005011854227632284}","{'mae': 0.003940103109925985, 'rmse': 0.006744513753801584}"
val,"{'mae': 0.0003423806338105351, 'rmse': 0.0003656693152152002}","{'mae': 0.003912287764251232, 'rmse': 0.0069763208739459515}"
train,"{'mae': 0.0002561369037721306, 'rmse': 0.00031301582930609584}","{'mae': 0.003680724650621414, 'rmse': 0.006421406753361225}"
val,"{'mae': 0.00029354862635955215, 'rmse': 0.0003071363316848874}","{'mae': 0.0038388182874768972, 'rmse': 0.007022961042821407}"
train,"{'mae': 0.00016561329539399594, 'rmse': 0.00020481755200307816}","{'mae': 0.0040113069117069244, 'rmse': 0.006967509165406227}"
val,"{'mae': 0.000164085955475457, 'rmse': 0.00020752970885951072}","{'mae': 0.005317479372024536, 'rmse': 0.009270344860851765}"
train,"{'mae': 0.0002913408970925957, 'rmse': 0.00036650989204645157}","{'mae': 0.0045253559947013855, 'rmse': 0.007859303615987301}"
val,"{'mae': 0.000191608996829018, 'rmse': 0.00022947456454858184}","{'mae': 0.003941232338547707, 'rmse': 0.007207364775240421}"
train,"{'mae': 0.00018299331713933498, 'rmse': 0.00023015859187580645}","{'mae': 0.0040011038072407246, 'rmse': 0.006989939138293266}"
val,"{'mae': 0.0002184006734751165, 'rmse': 0.0002370178117416799}","{'mae': 0.004017334897071123, 'rmse': 0.007428645621985197}"
train,"{'mae': 0.00020385003881528974, 'rmse': 0.0002616253914311528}","{'mae': 0.0038257590495049953, 'rmse': 0.006633194629102945}"
val,"{'mae': 0.0002862519468180835, 'rmse': 0.00030185337527655065}","{'mae': 0.0037037190049886703, 'rmse': 0.006735787261277437}"
train,"{'mae': 0.00019511437858454883, 'rmse': 0.00027449274784885347}","{'mae': 0.0037410228978842497, 'rmse': 0.006482319440692663}"
val,"{'mae': 0.0002595252590253949, 'rmse': 0.00027086763293482363}","{'mae': 0.0037986324168741703, 'rmse': 0.006865512579679489}"
train,"{'mae': 0.00026787162641994655, 'rmse': 0.0003336542868055403}","{'mae': 0.003933257423341274, 'rmse': 0.006787394173443317}"
val,"{'mae': 0.00010709767957450822, 'rmse': 0.00013120168296154588}","{'mae': 0.004090400878340006, 'rmse': 0.007255901116877794}"
train,"{'mae': 0.0003314159403089434, 'rmse': 0.00044860230991616845}","{'mae': 0.003813252318650484, 'rmse': 0.006645747926086187}"
val,"{'mae': 0.0020062795374542475, 'rmse': 0.00200928607955575}","{'mae': 0.0039032911881804466, 'rmse': 0.007196911610662937}"
